Date,country,lat,long,confirmed,death,recovered
2020-01-29,Ghana,7.9465,-1.0232,0,0,0
2020-01-30,Ghana,7.9465,-1.0232,0,0,0
2020-01-31,Ghana,7.9465,-1.0232,0,0,0
2020-02-01,Ghana,7.9465,-1.0232,0,0,0
2020-02-02,Ghana,7.9465,-1.0232,0,0,0
2020-02-03,Ghana,7.9465,-1.0232,0,0,0
2020-02-04,Ghana,7.9465,-1.0232,0,0,0
2020-02-05,Ghana,7.9465,-1.0232,0,0,0
2020-02-06,Ghana,7.9465,-1.0232,0,0,0
2020-02-07,Ghana,7.9465,-1.0232,0,0,0
2020-02-08,Ghana,7.9465,-1.0232,0,0,0
2020-02-09,Ghana,7.9465,-1.0232,0,0,0
2020-02-10,Ghana,7.9465,-1.0232,0,0,0
2020-02-11,Ghana,7.9465,-1.0232,0,0,0
2020-02-12,Ghana,7.9465,-1.0232,0,0,0
2020-02-13,Ghana,7.9465,-1.0232,0,0,0
2020-02-14,Ghana,7.9465,-1.0232,0,0,0
2020-02-15,Ghana,7.9465,-1.0232,0,0,0
2020-02-16,Ghana,7.9465,-1.0232,0,0,0
2020-02-17,Ghana,7.9465,-1.0232,0,0,0
2020-02-18,Ghana,7.9465,-1.0232,0,0,0
2020-02-19,Ghana,7.9465,-1.0232,0,0,0
2020-02-20,Ghana,7.9465,-1.0232,0,0,0
2020-02-21,Ghana,7.9465,-1.0232,0,0,0
2020-02-22,Ghana,7.9465,-1.0232,0,0,0
2020-02-23,Ghana,7.9465,-1.0232,0,0,0
2020-02-24,Ghana,7.9465,-1.0232,0,0,0
2020-02-25,Ghana,7.9465,-1.0232,0,0,0
2020-02-26,Ghana,7.9465,-1.0232,0,0,0
2020-02-27,Ghana,7.9465,-1.0232,0,0,0
2020-02-28,Ghana,7.9465,-1.0232,0,0,0
2020-02-29,Ghana,7.9465,-1.0232,0,0,0
2020-03-01,Ghana,7.9465,-1.0232,0,0,0
2020-03-02,Ghana,7.9465,-1.0232,0,0,0
2020-03-03,Ghana,7.9465,-1.0232,0,0,0
2020-03-04,Ghana,7.9465,-1.0232,0,0,0
2020-03-05,Ghana,7.9465,-1.0232,0,0,0
2020-03-06,Ghana,7.9465,-1.0232,0,0,0
2020-03-07,Ghana,7.9465,-1.0232,0,0,0
2020-03-08,Ghana,7.9465,-1.0232,0,0,0
2020-03-09,Ghana,7.9465,-1.0232,0,0,0
2020-03-10,Ghana,7.9465,-1.0232,0,0,0
2020-03-11,Ghana,7.9465,-1.0232,0,0,0
2020-03-12,Ghana,7.9465,-1.0232,0,0,0
2020-03-13,Ghana,7.9465,-1.0232,0,0,0
2020-03-14,Ghana,7.9465,-1.0232,3,0,0
2020-03-15,Ghana,7.9465,-1.0232,3,0,0
2020-03-16,Ghana,7.9465,-1.0232,0,0,0
2020-03-17,Ghana,7.9465,-1.0232,1,0,0
2020-03-18,Ghana,7.9465,-1.0232,0,0,0
2020-03-19,Ghana,7.9465,-1.0232,4,0,0
2020-03-20,Ghana,7.9465,-1.0232,5,0,0
2020-03-21,Ghana,7.9465,-1.0232,3,1,0
2020-03-22,Ghana,7.9465,-1.0232,4,0,0
2020-03-23,Ghana,7.9465,-1.0232,4,1,0
2020-03-24,Ghana,7.9465,-1.0232,26,0,0
2020-03-25,Ghana,7.9465,-1.0232,40,2,0
2020-03-26,Ghana,7.9465,-1.0232,39,0,1
2020-03-27,Ghana,7.9465,-1.0232,5,0,1
2020-03-28,Ghana,7.9465,-1.0232,4,1,0
2020-03-29,Ghana,7.9465,-1.0232,11,0,0
2020-03-30,Ghana,7.9465,-1.0232,0,0,0
2020-03-31,Ghana,7.9465,-1.0232,9,0,29
2020-04-01,Ghana,7.9465,-1.0232,34,0,0
2020-04-02,Ghana,7.9465,-1.0232,9,0,0
2020-04-03,Ghana,7.9465,-1.0232,1,0,0
2020-04-04,Ghana,7.9465,-1.0232,0,0,0
2020-04-05,Ghana,7.9465,-1.0232,9,0,0
2020-04-06,Ghana,7.9465,-1.0232,0,0,0
2020-04-07,Ghana,7.9465,-1.0232,73,0,0
2020-04-08,Ghana,7.9465,-1.0232,26,1,3
2020-04-09,Ghana,7.9465,-1.0232,65,0,31
2020-04-10,Ghana,7.9465,-1.0232,0,0,1
2020-04-11,Ghana,7.9465,-1.0232,30,2,0
2020-04-12,Ghana,7.9465,-1.0232,158,0,0
2020-04-13,Ghana,7.9465,-1.0232,0,0,0
2020-04-14,Ghana,7.9465,-1.0232,70,0,13
2020-04-15,Ghana,7.9465,-1.0232,0,0,0
2020-04-16,Ghana,7.9465,-1.0232,5,0,66
2020-04-17,Ghana,7.9465,-1.0232,0,0,0
2020-04-18,Ghana,7.9465,-1.0232,193,1,16
2020-04-19,Ghana,7.9465,-1.0232,208,0,0
2020-04-20,Ghana,7.9465,-1.0232,0,0,0
2020-04-21,Ghana,7.9465,-1.0232,0,0,0
2020-04-22,Ghana,7.9465,-1.0232,112,0,0
2020-04-23,Ghana,7.9465,-1.0232,0,0,0
2020-04-24,Ghana,7.9465,-1.0232,125,1,35
2020-04-25,Ghana,7.9465,-1.0232,0,0,0
2020-04-26,Ghana,7.9465,-1.0232,271,1,21
2020-04-27,Ghana,7.9465,-1.0232,0,0,0
2020-04-28,Ghana,7.9465,-1.0232,121,5,33
2020-04-29,Ghana,7.9465,-1.0232,0,0,0
2020-04-30,Ghana,7.9465,-1.0232,403,1,24
2020-05-01,Ghana,7.9465,-1.0232,0,0,0
2020-05-02,Ghana,7.9465,-1.0232,95,1,17
2020-05-03,Ghana,7.9465,-1.0232,0,0,0
2020-05-04,Ghana,7.9465,-1.0232,550,0,65
2020-05-05,Ghana,7.9465,-1.0232,0,0,0
2020-05-06,Ghana,7.9465,-1.0232,372,0,0
2020-05-07,Ghana,7.9465,-1.0232,0,0,9
2020-05-08,Ghana,7.9465,-1.0232,921,0,20
2020-05-09,Ghana,7.9465,-1.0232,251,4,55
2020-05-10,Ghana,7.9465,-1.0232,0,0,0
2020-05-11,Ghana,7.9465,-1.0232,437,0,116
2020-05-12,Ghana,7.9465,-1.0232,427,0,0
2020-05-13,Ghana,7.9465,-1.0232,281,2,20
2020-05-14,Ghana,7.9465,-1.0232,122,0,160
2020-05-15,Ghana,7.9465,-1.0232,108,4,786
2020-05-16,Ghana,7.9465,-1.0232,97,1,294
2020-05-17,Ghana,7.9465,-1.0232,0,0,0
2020-05-18,Ghana,7.9465,-1.0232,0,0,0
2020-05-19,Ghana,7.9465,-1.0232,361,2,19
2020-05-20,Ghana,7.9465,-1.0232,173,0,125
2020-05-21,Ghana,7.9465,-1.0232,0,0,0
2020-05-22,Ghana,7.9465,-1.0232,217,0,53
2020-05-23,Ghana,7.9465,-1.0232,131,0,27
2020-05-24,Ghana,7.9465,-1.0232,66,1,20
2020-05-25,Ghana,7.9465,-1.0232,125,0,72
2020-05-26,Ghana,7.9465,-1.0232,309,2,247
2020-05-27,Ghana,7.9465,-1.0232,186,0,95
2020-05-28,Ghana,7.9465,-1.0232,0,0,0
2020-05-29,Ghana,7.9465,-1.0232,313,0,9
2020-05-30,Ghana,7.9465,-1.0232,152,1,119
2020-05-31,Ghana,7.9465,-1.0232,302,1,407
2020-06-01,Ghana,7.9465,-1.0232,0,0,0
2020-06-02,Ghana,7.9465,-1.0232,227,2,39
2020-06-03,Ghana,7.9465,-1.0232,251,0,146
2020-06-04,Ghana,7.9465,-1.0232,337,0,57
2020-06-05,Ghana,7.9465,-1.0232,283,4,268
2020-06-06,Ghana,7.9465,-1.0232,294,2,90
2020-06-07,Ghana,7.9465,-1.0232,176,0,89
2020-06-08,Ghana,7.9465,-1.0232,272,4,9
2020-06-09,Ghana,7.9465,-1.0232,291,0,110
2020-06-10,Ghana,7.9465,-1.0232,0,0,0
2020-06-11,Ghana,7.9465,-1.0232,157,0,69
2020-06-12,Ghana,7.9465,-1.0232,498,0,97
2020-06-13,Ghana,7.9465,-1.0232,262,0,58
2020-06-14,Ghana,7.9465,-1.0232,846,6,279
2020-06-15,Ghana,7.9465,-1.0232,0,0,0
2020-06-16,Ghana,7.9465,-1.0232,229,4,68
2020-06-17,Ghana,7.9465,-1.0232,397,8,84
2020-06-18,Ghana,7.9465,-1.0232,339,0,58
2020-06-19,Ghana,7.9465,-1.0232,274,4,80
2020-06-20,Ghana,7.9465,-1.0232,514,15,5526
2020-06-21,Ghana,7.9465,-1.0232,437,0,399
2020-06-22,Ghana,7.9465,-1.0232,0,0,0
2020-06-23,Ghana,7.9465,-1.0232,414,10,434
2020-06-24,Ghana,7.9465,-1.0232,445,0,171
2020-06-25,Ghana,7.9465,-1.0232,460,0,353
2020-06-26,Ghana,7.9465,-1.0232,361,8,324
2020-06-27,Ghana,7.9465,-1.0232,597,0,502
2020-06-28,Ghana,7.9465,-1.0232,311,9,463
2020-06-29,Ghana,7.9465,-1.0232,609,0,274
2020-06-30,Ghana,7.9465,-1.0232,390,0,274
2020-07-01,Ghana,7.9465,-1.0232,393,5,282
2020-07-02,Ghana,7.9465,-1.0232,0,0,0
2020-07-03,Ghana,7.9465,-1.0232,1254,0,780
2020-07-04,Ghana,7.9465,-1.0232,0,0,0
2020-07-05,Ghana,7.9465,-1.0232,697,5,540
2020-07-06,Ghana,7.9465,-1.0232,992,7,1200
2020-07-07,Ghana,7.9465,-1.0232,891,0,1086
2020-07-08,Ghana,7.9465,-1.0232,854,0,408
2020-01-22,South Africa,-30.5595,22.9375,0,0,0
2020-01-23,South Africa,-30.5595,22.9375,0,0,0
2020-01-24,South Africa,-30.5595,22.9375,0,0,0
2020-01-25,South Africa,-30.5595,22.9375,0,0,0
2020-01-26,South Africa,-30.5595,22.9375,0,0,0
2020-01-27,South Africa,-30.5595,22.9375,0,0,0
2020-01-28,South Africa,-30.5595,22.9375,0,0,0
2020-01-29,South Africa,-30.5595,22.9375,0,0,0
2020-01-30,South Africa,-30.5595,22.9375,0,0,0
2020-01-31,South Africa,-30.5595,22.9375,0,0,0
2020-02-01,South Africa,-30.5595,22.9375,0,0,0
2020-02-02,South Africa,-30.5595,22.9375,0,0,0
2020-02-03,South Africa,-30.5595,22.9375,0,0,0
2020-02-04,South Africa,-30.5595,22.9375,0,0,0
2020-02-05,South Africa,-30.5595,22.9375,0,0,0
2020-02-06,South Africa,-30.5595,22.9375,0,0,0
2020-02-07,South Africa,-30.5595,22.9375,0,0,0
2020-02-08,South Africa,-30.5595,22.9375,0,0,0
2020-02-09,South Africa,-30.5595,22.9375,0,0,0
2020-02-10,South Africa,-30.5595,22.9375,0,0,0
2020-02-11,South Africa,-30.5595,22.9375,0,0,0
2020-02-12,South Africa,-30.5595,22.9375,0,0,0
2020-02-13,South Africa,-30.5595,22.9375,0,0,0
2020-02-14,South Africa,-30.5595,22.9375,0,0,0
2020-02-15,South Africa,-30.5595,22.9375,0,0,0
2020-02-16,South Africa,-30.5595,22.9375,0,0,0
2020-02-17,South Africa,-30.5595,22.9375,0,0,0
2020-02-18,South Africa,-30.5595,22.9375,0,0,0
2020-02-19,South Africa,-30.5595,22.9375,0,0,0
2020-02-20,South Africa,-30.5595,22.9375,0,0,0
2020-02-21,South Africa,-30.5595,22.9375,0,0,0
2020-02-22,South Africa,-30.5595,22.9375,0,0,0
2020-02-23,South Africa,-30.5595,22.9375,0,0,0
2020-02-24,South Africa,-30.5595,22.9375,0,0,0
2020-02-25,South Africa,-30.5595,22.9375,0,0,0
2020-02-26,South Africa,-30.5595,22.9375,0,0,0
2020-02-27,South Africa,-30.5595,22.9375,0,0,0
2020-02-28,South Africa,-30.5595,22.9375,0,0,0
2020-02-29,South Africa,-30.5595,22.9375,0,0,0
2020-03-01,South Africa,-30.5595,22.9375,0,0,0
2020-03-02,South Africa,-30.5595,22.9375,0,0,0
2020-03-03,South Africa,-30.5595,22.9375,0,0,0
2020-03-04,South Africa,-30.5595,22.9375,0,0,0
2020-03-05,South Africa,-30.5595,22.9375,1,0,0
2020-03-06,South Africa,-30.5595,22.9375,0,0,0
2020-03-07,South Africa,-30.5595,22.9375,0,0,0
2020-03-08,South Africa,-30.5595,22.9375,2,0,0
2020-03-09,South Africa,-30.5595,22.9375,0,0,0
2020-03-10,South Africa,-30.5595,22.9375,4,0,0
2020-03-11,South Africa,-30.5595,22.9375,6,0,0
2020-03-12,South Africa,-30.5595,22.9375,4,0,0
2020-03-13,South Africa,-30.5595,22.9375,7,0,0
2020-03-14,South Africa,-30.5595,22.9375,14,0,0
2020-03-15,South Africa,-30.5595,22.9375,13,0,0
2020-03-16,South Africa,-30.5595,22.9375,11,0,0
2020-03-17,South Africa,-30.5595,22.9375,0,0,0
2020-03-18,South Africa,-30.5595,22.9375,54,0,0
2020-03-19,South Africa,-30.5595,22.9375,34,0,0
2020-03-20,South Africa,-30.5595,22.9375,52,0,0
2020-03-21,South Africa,-30.5595,22.9375,38,0,0
2020-03-22,South Africa,-30.5595,22.9375,34,0,0
2020-03-23,South Africa,-30.5595,22.9375,128,0,0
2020-03-24,South Africa,-30.5595,22.9375,152,0,4
2020-03-25,South Africa,-30.5595,22.9375,155,0,8
2020-03-26,South Africa,-30.5595,22.9375,218,0,0
2020-03-27,South Africa,-30.5595,22.9375,243,1,19
2020-03-28,South Africa,-30.5595,22.9375,17,0,0
2020-03-29,South Africa,-30.5595,22.9375,93,1,0
2020-03-30,South Africa,-30.5595,22.9375,46,1,0
2020-03-31,South Africa,-30.5595,22.9375,27,2,0
2020-04-01,South Africa,-30.5595,22.9375,27,0,19
2020-04-02,South Africa,-30.5595,22.9375,82,0,0
2020-04-03,South Africa,-30.5595,22.9375,43,4,45
2020-04-04,South Africa,-30.5595,22.9375,80,0,0
2020-04-05,South Africa,-30.5595,22.9375,70,2,0
2020-04-06,South Africa,-30.5595,22.9375,31,1,0
2020-04-07,South Africa,-30.5595,22.9375,63,1,0
2020-04-08,South Africa,-30.5595,22.9375,96,5,0
2020-04-09,South Africa,-30.5595,22.9375,89,0,0
2020-04-10,South Africa,-30.5595,22.9375,69,6,315
2020-04-11,South Africa,-30.5595,22.9375,25,1,0
2020-04-12,South Africa,-30.5595,22.9375,145,0,0
2020-04-13,South Africa,-30.5595,22.9375,99,2,0
2020-04-14,South Africa,-30.5595,22.9375,143,0,0
2020-04-15,South Africa,-30.5595,22.9375,91,7,0
2020-04-16,South Africa,-30.5595,22.9375,99,14,493
2020-04-17,South Africa,-30.5595,22.9375,178,2,0
2020-04-18,South Africa,-30.5595,22.9375,251,2,0
2020-04-19,South Africa,-30.5595,22.9375,124,2,0
2020-04-20,South Africa,-30.5595,22.9375,142,4,152
2020-04-21,South Africa,-30.5595,22.9375,165,0,0
2020-04-22,South Africa,-30.5595,22.9375,170,7,0
2020-04-23,South Africa,-30.5595,22.9375,318,10,418
2020-04-24,South Africa,-30.5595,22.9375,267,4,0
2020-04-25,South Africa,-30.5595,22.9375,141,7,0
2020-04-26,South Africa,-30.5595,22.9375,185,1,0
2020-04-27,South Africa,-30.5595,22.9375,247,3,0
2020-04-28,South Africa,-30.5595,22.9375,203,3,600
2020-04-29,South Africa,-30.5595,22.9375,354,10,0
2020-04-30,South Africa,-30.5595,22.9375,297,0,0
2020-05-01,South Africa,-30.5595,22.9375,304,13,309
2020-05-02,South Africa,-30.5595,22.9375,385,7,167
2020-05-03,South Africa,-30.5595,22.9375,447,8,0
2020-05-04,South Africa,-30.5595,22.9375,437,7,197
2020-05-05,South Africa,-30.5595,22.9375,352,10,0
2020-05-06,South Africa,-30.5595,22.9375,236,5,407
2020-05-07,South Africa,-30.5595,22.9375,424,8,0
2020-05-08,South Africa,-30.5595,22.9375,663,17,0
2020-05-09,South Africa,-30.5595,22.9375,525,8,830
2020-05-10,South Africa,-30.5595,22.9375,595,8,190
2020-05-11,South Africa,-30.5595,22.9375,637,12,184
2020-05-12,South Africa,-30.5595,22.9375,698,0,0
2020-05-13,South Africa,-30.5595,22.9375,724,13,388
2020-05-14,South Africa,-30.5595,22.9375,665,19,931
2020-05-15,South Africa,-30.5595,22.9375,785,9,407
2020-05-16,South Africa,-30.5595,22.9375,831,14,395
2020-05-17,South Africa,-30.5595,22.9375,1160,3,528
2020-05-18,South Africa,-30.5595,22.9375,918,22,292
2020-05-19,South Africa,-30.5595,22.9375,767,26,662
2020-05-20,South Africa,-30.5595,22.9375,803,27,990
2020-05-21,South Africa,-30.5595,22.9375,1134,30,0
2020-05-22,South Africa,-30.5595,22.9375,988,28,1154
2020-05-23,South Africa,-30.5595,22.9375,1218,10,0
2020-05-24,South Africa,-30.5595,22.9375,1240,22,996
2020-05-25,South Africa,-30.5595,22.9375,1032,52,817
2020-05-26,South Africa,-30.5595,22.9375,649,43,824
2020-05-27,South Africa,-30.5595,22.9375,1673,28,710
2020-05-28,South Africa,-30.5595,22.9375,1466,25,919
2020-05-29,South Africa,-30.5595,22.9375,1837,34,723
2020-05-30,South Africa,-30.5595,22.9375,1727,32,1023
2020-05-31,South Africa,-30.5595,22.9375,1716,40,693
2020-06-01,South Africa,-30.5595,22.9375,1674,22,482
2020-06-02,South Africa,-30.5595,22.9375,1455,50,1022
2020-06-03,South Africa,-30.5595,22.9375,1713,37,1369
2020-06-04,South Africa,-30.5595,22.9375,3267,56,1629
2020-06-05,South Africa,-30.5595,22.9375,2642,60,1777
2020-06-06,South Africa,-30.5595,22.9375,2539,44,1170
2020-06-07,South Africa,-30.5595,22.9375,2312,46,106
2020-06-08,South Africa,-30.5595,22.9375,2594,82,1735
2020-06-09,South Africa,-30.5595,22.9375,2112,82,2907
2020-06-10,South Africa,-30.5595,22.9375,2430,48,2499
2020-06-11,South Africa,-30.5595,22.9375,3147,74,1747
2020-06-12,South Africa,-30.5595,22.9375,3359,70,1754
2020-06-13,South Africa,-30.5595,22.9375,3809,69,1844
2020-06-14,South Africa,-30.5595,22.9375,4302,57,1681
2020-06-15,South Africa,-30.5595,22.9375,3495,88,1336
2020-06-16,South Africa,-30.5595,22.9375,2801,57,2196
2020-06-17,South Africa,-30.5595,22.9375,4078,49,2268
2020-06-18,South Africa,-30.5595,22.9375,3478,63,589
2020-06-19,South Africa,-30.5595,22.9375,3825,94,2905
2020-06-20,South Africa,-30.5595,22.9375,4966,46,2501
2020-06-21,South Africa,-30.5595,22.9375,4621,53,1282
2020-06-22,South Africa,-30.5595,22.9375,4288,61,1836
2020-06-23,South Africa,-30.5595,22.9375,4518,111,1601
2020-06-24,South Africa,-30.5595,22.9375,5688,103,1829
2020-06-25,South Africa,-30.5595,22.9375,6579,87,3100
2020-06-26,South Africa,-30.5595,22.9375,6215,48,4137
2020-06-27,South Africa,-30.5595,22.9375,7210,73,2983
2020-06-28,South Africa,-30.5595,22.9375,6334,43,1831
2020-06-29,South Africa,-30.5595,22.9375,6130,73,1689
2020-06-30,South Africa,-30.5595,22.9375,6945,128,2929
2020-07-01,South Africa,-30.5595,22.9375,8124,92,2482
2020-07-02,South Africa,-30.5595,22.9375,8728,95,5974
2020-07-03,South Africa,-30.5595,22.9375,9063,108,4299
2020-07-04,South Africa,-30.5595,22.9375,10853,74,4929
2020-07-05,South Africa,-30.5595,22.9375,8773,173,2088
2020-07-06,South Africa,-30.5595,22.9375,8971,111,4533
2020-07-07,South Africa,-30.5595,22.9375,10134,192,4451
2020-07-08,South Africa,-30.5595,22.9375,8810,100,4543
